471,27725
472,27966
473,27968
474,28200
475,28196
476,28445
477,28439
478,28675
479,28675
480,28920
481,28922
482,29158
483,29154
484,29407
485,29401
486,29641
487,29641
488,29890
489,29892
490,30132
491,30128
492,30385
493,30379
494,30623
495,30623
496,30876
497,30878
498,31122
499,31118
500,31379
501,31373
502,31621
503,31621
504,31878
505,31880
506,32128
507,32124
508,32389
509,32383
510,32635
511,32635
512,32896
513,32898
514,33150
515,33146
516,33415
517,33409
518,33665
519,33665
520,33930
521,33932
522,34188
523,34184
524,34457
525,34451
526,34711
527,34711
528,34980
529,34982
530,35242
531,35238
532,35515
533,35509
534,35773
535,35773
536,36046
537,36048
538,36312
539,36308
540,36589
541,36583
542,36851
543,36851
544,37128
545,37130
546,37398
547,37394
548,37679
549,37673
550,37945
551,37945
552,38226
553,38228
554,38500
555,38496
556,38785
557,38779
558,39055
559,39055
560,39340
561,39342
562,39618
563,39614
564,39907
565,39901
566,40181
567,40181
568,40470
569,40472
570,40752
571,40748
572,41045
573,41039
574,41323
575,41323
576,41616
577,41618
578,41902
579,41898
580,42199
581,42193
582,42481
583,42481
584,42778
585,42780
586,43068
587,43064
588,43369
589,43363
590,43655
591,43655
592,43956
593,43958
594,44250
595,44246
596,44555
597,44549
598,44845
599,44845
600,45150
601,45152
602,45448
603,45444
604,45757
605,45751
606,46051
607,46051
608,46360
609,46362
610,46662
611,46658
612,46975
613,46969
614,47273
615,47273
616,47586
617,47588
618,47892
619,47888
620,48209
621,48203
622,48511
623,48511
624,48828
625,48830
626,49138
627,49134
628,49459
629,49453
630,49765
631,49765
632,50086
633,50088
634,50400
635,50396
636,50725
637,50719
638,51035
639,51035
640,51360
641,51362
642,51678
643,51674
644,52007
645,52001
646,52321
647,52321
648,52650
649,52652
650,52972
651,52968
652,53305
653,53299
654,53623
655,53623
656,53956
657,53958
658,54282
659,54278
660,54619
661,54613
662,54941
663,54941
664,55278
665,55280
666,55608
667,55604
668,55949
669,55943
670,56275
671,56275
672,56616
673,56618
674,56950
675,56946
676,57295
677,57289
678,57625
679,57625
680,57970
681,57972
682,58308
683,58304
684,58657
685,58651
686,58991
687,58991
688,59340
689,59342
690,59682
691,59678
692,60035
693,60029
694,60373
695,60373
696,60726
697,60728
698,61072
699,61068
700,61429
701,61423
702,61771
703,61771
704,62128
705,62130
706,62478
707,62474
708,62839
709,62833
710,63185
711,63185
712,63546
713,63548
714,63900
715,63896
716,64265
717,64259
718,64615
719,64615
720,64980
721,64982
722,65338
723,65334
724,65707
725,65701
726,66061
727,66061
728,66430
729,66432
730,66792
731,66788
732,67165
733,67159
734,67523
735,67523
736,67896
737,67898
738,68262
739,68258
740,68639
741,68633
742,69001
743,69001
744,69378
745,69380
746,69748
747,69744
748,70129
749,70123
750,70495
751,70495
752,70876
753,70878
754,71250
755,71246
756,71635
757,71629
758,72005
759,72005
760,72390
761,72392
762,72768
763,72764
764,73157
765,73151
766,73531
767,73531
768,73920
769,73922
770,74302
771,74298
772,74695
773,74689
774,75073
775,75073
776,75466
777,75468
778,75852
779,75848
780,76249
781,76243
782,76631
783,76631
784,77028
785,77030
786,77418
787,77414
788,77819
789,77813
790,78205
791,78205
792,78606
793,78608
794,79000
795,78996
796,79405
797,79399
798,79795
799,79795
800,80200
801,80202
802,80598
803,80594
804,81007
805,81001
806,81401
807,81401
808,81810
809,81812
810,82212
811,82208
812,82625
813,82619
814,83023
815,83023
816,83436
817,83438
818,83842
819,83838
820,84259
821,84253
822,84661
823,84661
824,85078
825,85080
826,85488
827,85484
828,85909
829,85903
830,86315
831,86315
832,86736
833,86738
834,87150
835,87146
836,87575
837,87569
838,87985
839,87985
840,88410
841,88412
842,88828
843,88824
844,89257
845,89251
846,89671
847,89671
848,90100
849,90102
850,90522
851,90518
852,90955
853,90949
854,91373
855,91373
856,91806
857,91808
858,92232
859,92228
860,92669
861,92663
862,93091
863,93091
864,93528
865,93530
866,93958
867,93954
868,94399
869,94393
870,94825
871,94825
872,95266
873,95268
874,95700
875,95696
876,96145
877,96139
878,96575
879,96575
880,97020
881,97022
882,97458
883,97454
884,97907
885,97901
886,98341
887,98341
888,98790
889,98792
890,99232
891,99228
892,99685
893,99679
894,100123
895,100123
896,100576
897,100578
898,101022
899,101018
900,101479
901,101473
902,101921
903,101921
904,102378
905,102380
906,102828
907,102824
908,103289
909,103283
910,103735
911,103735
912,104196
913,104198
914,104650
915,104646
916,105115
917,105109
918,105565
919,105565
920,106030
921,106032
922,106488
923,106484
924,106957
925,106951
926,107411
927,107411
928,107880
929,107882
930,108342
931,108338
932,108815
933,108809
934,109273
935,109273
936,109746
937,109748
938,110212
939,110208
940,110689
941,110683
942,111151
943,111151
944,111628
945,111630
946,112098
947,112094
948,112579
949,112573
950,113045
951,113045
952,113526
953,113528
954,114000
955,113996
956,114485
957,114479
958,114955
959,114955
960,115440
961,115442
962,115918
963,115914
964,116407
965,116401
966,116881
967,116881
968,117370
969,117372
970,117852
971,117848
972,118345
973,118339
974,118823
975,118823
976,119316
977,119318
978,119802
979,119798
980,120299
981,120293
982,120781
983,120781
984,121278
985,121280
986,121768
987,121764
988,122269
989,122263
990,122755
991,122755
992,123256
993,123258
994,123750
995,123746
996,124255
997,124249
998,124745
999,124745
1000,125250
1001,125252
1002,125748
1003,125744
1004,126257
1005,126251
1006,126751
1007,126751
1008,127260
1009,127262
1010,127762
1011,127758
1012,128275
1013,128269
1014,128773
1015,128773
1016,129286
1017,129288
1018,129792
1019,129788
1020,130309
1021,130303
1022,130811
1023,130811
1024,131328
1025,131330
1026,131838
1027,131834
1028,132359
1029,132353
1030,132865
1031,132865
1032,133386
1033,133388
1034,133900
1035,133896
1036,134425
1037,134419
1038,134935
1039,134935
1040,135460
1041,135462
1042,135978
1043,135974
1044,136507
1045,136501
1046,137021
1047,137021
1048,137550
1049,137552
1050,138072
1051,138068
1052,138605
1053,138599
1054,139123
1055,139123
1056,139656
1057,139658
1058,140182
1059,140178
1060,140719
1061,140713
1062,141241
1063,141241
1064,141778
1065,141780
1066,142308
1067,142304
1068,142849
1069,142843
1070,143375
1071,143375
1072,143916
1073,143918
1074,144450
1075,144446
1076,144995
1077,144989
1078,145525
1079,145525
1080,146070
1081,146072
1082,146608
1083,146604
1084,147157
1085,147151
1086,147691
1087,147691
1088,148240
1089,148242
1090,148782
1091,148778
1092,149335
1093,149329
1094,149873
1095,149873
1096,150426
1097,150428
1098,150972
1099,150968
1100,151529
1101,151523
1102,152071
1103,152071
1104,152628
1105,152630
1106,153178
1107,153174
1108,153739
1109,153733
1110,154285
1111,154285
1112,154846
1113,154848
1114,155400
1115,155396
1116,155965
1117,155959
1118,156515
1119,156515
1120,157080
1121,157082
1122,157638
1123,157634
1124,158207
1125,158201
1126,158761
1127,158761
1128,159330
1129,159332
1130,159892
1131,159888
1132,160465
1133,160459
1134,161023
1135,161023
1136,161596
1137,161598
1138,162162
1139,162158
1140,162739
1141,162733
1142,163301
1143,163301
1144,163878
1145,163880
1146,164448
1147,164444
1148,165029
1149,165023
1150,165595
1151,165595
1152,166176
1153,166178
1154,166750
1155,166746
1156,167335
1157,167329
1158,167905
1159,167905
1160,168490
1161,168492
1162,169068
1163,169064
1164,169657
1165,169651
1166,170231
1167,170231
1168,170820
1169,170822
1170,171402
1171,171398
1172,171995
1173,171989
1174,172573
1175,172573
1176,173166
1177,173168
1178,173752
1179,173748
1180,174349
1181,174343
1182,174931
1183,174931
1184,175528
1185,175530
1186,176118
1187,176114
1188,176719
1189,176713
1190,177305
1191,177305
1192,177906
1193,177908
1194,178500
1195,178496
1196,179105
1197,179099
1198,179695
1199,179695
1200,180300
1201,180302
1202,180898
1203,180894
1204,181507
1205,181501
1206,182101
1207,182101
1208,182710
1209,182712
1210,183312
1211,183308
1212,183925
1213,183919
1214,184523
1215,184523
1216,185136
1217,185138
1218,185742
1219,185738
1220,186359
1221,186353
1222,186961
1223,186961
1224,187578
1225,187580
1226,188188
1227,188184
1228,188809
1229,188803
1230,189415
1231,189415
1232,190036
1233,190038
1234,190650
1235,190646
1236,191275
1237,191269
1238,191885
1239,191885
1240,192510
1241,192512
1242,193128
1243,193124
1244,193757
1245,193751
1246,194371
1247,194371
1248,195000
1249,195002
1250,195622
1251,195618
1252,196255
1253,196249
1254,196873
1255,196873
1256,197506
1257,197508
1258,198132
1259,198128
1260,198769
1261,198763
1262,199391
1263,199391
1264,200028
1265,200030
1266,200658
1267,200654
1268,201299
1269,201293
1270,201925
1271,201925
1272,202566
1273,202568
1274,203200
1275,203196
1276,203845
1277,203839
1278,204475
1279,204475
1280,205120
1281,205122
1282,205758
1283,205754
1284,206407
1285,206401
1286,207041
1287,207041
1288,207690
1289,207692
1290,208332
1291,208328
1292,208985
1293,208979
1294,209623
1295,209623
1296,210276
1297,210278
1298,210922
1299,210918
1300,211579
1301,211573
1302,212221
1303,212221
1304,212878
1305,212880
1306,213528
1307,213524
1308,214189
1309,214183
1310,214835
1311,214835
1312,215496
1313,215498
1314,216150
1315,216146
1316,216815
1317,216809
1318,217465
1319,217465
1320,218130
1321,218132
1322,218788
1323,218784
1324,219457
1325,219451
1326,220111
1327,220111
1328,220780
1329,220782
1330,221442
1331,221438
1332,222115
1333,222109
1334,222773
1335,222773
1336,223446
1337,223448
1338,224112
1339,224108
1340,224789
1341,224783
1342,225451
1343,225451
1344,226128
1345,226130
1346,226798
1347,226794
1348,227479
1349,227473
1350,228145
1351,228145
1352,228826
1353,228828
1354,229500
1355,229496
1356,230185
1357,230179
1358,230855
1359,230855
1360,231540
1361,231542
1362,232218
1363,232214
1364,232907
1365,232901
1366,233581
1367,233581
1368,234270
1369,234272
1370,234952
1371,234948
1372,235645
1373,235639
1374,236323
1375,236323
1376,237016
1377,237018
1378,237702
1379,237698
1380,238399
1381,238393
1382,239081
1383,239081
1384,239778
1385,239780
1386,240468
1387,240464
1388,241169
1389,241163
1390,241855
1391,241855
1392,242556
1393,242558
1394,243250
1395,243246
1396,243955
1397,243949
1398,244645
1399,244645
1400,245350
1401,245352
1402,246048
1403,246044
1404,246757
1405,246751
1406,247451
1407,247451
1408,248160
1409,248162
1410,248862
1411,248858
1412,249575
1413,249569
1414,250273
1415,250273
1416,250986
1417,250988
1418,251692
1419,251688
1420,252409
1421,252403
1422,253111
1423,253111
1424,253828
1425,253830
1426,254538
1427,254534
1428,255259
1429,255253
1430,255965
1431,255965
1432,256686
1433,256688
1434,257400
1435,257396
1436,258125
1437,258119
1438,258835
1439,258835
1440,259560
1441,259562
1442,260278
1443,260274
1444,261007
1445,261001
1446,261721
1447,261721
1448,262450
1449,262452
1450,263172
1451,263168
1452,263905
1453,263899
1454,264623
1455,264623
1456,265356
1457,265358
1458,266082
1459,266078
1460,266819
1461,266813
1462,267541
1463,267541
1464,268278
1465,268280
1466,269008
1467,269004
1468,269749
1469,269743
1470,270475
1471,270475
1472,271216
1473,271218
1474,271950
1475,271946
1476,272695
1477,272689
1478,273425
1479,273425
1480,274170
1481,274172
1482,274908
1483,274904
1484,275657
1485,275651
1486,276391
1487,276391
1488,277140
1489,277142
1490,277882
1491,277878
1492,278635
1493,278629
1494,279373
1495,279373
1496,280126
1497,280128
1498,280872
1499,280868
1500,281629
1501,281623
1502,282371
1503,282371
1504,283128
1505,283130
1506,283878
1507,283874
1508,284639
1509,284633
1510,285385
1511,285385
1512,286146
1513,286148
1514,286900
1515,286896
1516,287665
1517,287659
1518,288415
1519,288415
1520,289180
1521,289182
1522,289938
1523,289934
1524,290707
1525,290701
1526,291461
1527,291461
1528,292230
1529,292232
1530,292992
1531,292988
1532,293765
1533,293759
1534,294523
1535,294523
1536,295296
1537,295298
1538,296062
1539,296058
1540,296839
1541,296833
1542,297601
1543,297601
1544,298378
1545,298380
1546,299148
1547,299144
1548,299929
1549,299923
1550,300695
1551,300695
1552,301476
1553,301478
1554,302250
1555,302246
1556,303035
1557,303029
1558,303805
1559,303805
1560,304590
1561,304592
1562,305368
1563,305364
1564,306157
1565,306151
1566,306931
1567,306931
1568,307720
1569,307722
1570,308502
1571,308498
1572,309295
1573,309289
1574,310073
1575,310073
1576,310866
1577,310868
1578,311652
1579,311648
1580,312449
1581,312443
1582,313231
1583,313231
1584,314028
1585,314030
1586,314818
1587,314814
1588,315619
1589,315613
1590,316405
1591,316405
1592,317206
1593,317208
1594,318000
1595,317996
1596,318805
1597,318799
1598,319595
1599,319595
1600,320400
1601,320402
1602,321198
1603,321194
1604,322007
1605,322001
1606,322801
1607,322801
1608,323610
1609,323612
1610,324412
1611,324408
1612,325225
1613,325219
1614,326023
1615,326023
1616,326836
1617,326838
1618,327642
1619,327638
1620,328459
1621,328453
1622,329261
1623,329261
1624,330078
1625,330080
1626,330888
1627,330884
1628,331709
1629,331703
1630,332515
1631,332515
1632,333336
1633,333338
1634,334150
1635,334146
1636,334975
1637,334969
1638,335785
1639,335785
1640,336610
1641,336612
1642,337428
1643,337424
1644,338257
1645,338251
1646,339071
1647,339071
1648,339900
1649,339902
1650,340722
1651,340718
1652,341555
1653,341549
1654,342373
1655,342373
1656,343206
1657,343208
1658,344032
1659,344028
1660,344869
1661,344863
1662,345691
1663,345691
1664,346528
1665,346530
1666,347358
1667,347354
1668,348199
1669,348193
1670,349025
1671,349025
1672,349866
1673,349868
1674,350700
1675,350696
1676,351545
1677,351539
1678,352375
1679,352375
1680,353220
1681,353222
1682,354058
1683,354054
1684,354907
1685,354901
1686,355741
1687,355741
1688,356590
1689,356592
1690,357432
1691,357428
1692,358285
1693,358279
1694,359123
1695,359123
1696,359976
1697,359978
1698,360822
1699,360818
1700,361679
1701,361673
1702,362521
1703,362521
1704,363378
1705,363380
1706,364228
1707,364224
1708,365089
1709,365083
1710,365935
1711,365935
1712,366796
1713,366798
1714,367650
1715,367646
1716,368515
1717,368509
1718,369365
1719,369365
1720,370230
1721,370232
1722,371088
1723,371084
1724,371957
1725,371951
1726,372811
1727,372811
1728,373680
1729,373682
1730,374542
1731,374538
1732,375415
1733,375409
1734,376273
1735,376273
1736,377146
1737,377148
1738,378012
1739,378008
1740,378889
1741,378883
1742,379751
1743,379751
1744,380628
1745,380630
1746,381498
1747,381494
1748,382379
1749,382373
1750,383245
1751,383245
1752,384126
1753,384128
1754,385000
1755,384996
1756,385885
1757,385879
1758,386755
1759,386755
1760,387640
1761,387642
1762,388518
1763,388514
1764,389407
1765,389401
1766,390281
1767,390281
1768,391170
1769,391172
1770,392052
1771,392048
1772,392945
1773,392939
1774,393823
1775,393823
1776,394716
1777,394718
1778,395602
1779,395598
1780,396499
1781,396493
1782,397381
1783,397381
1784,398278
1785,398280
1786,399168
1787,399164
1788,400069
1789,400063
1790,400955
1791,400955
1792,401856
1793,401858
1794,402750
1795,402746
1796,403655
1797,403649
1798,404545
1799,404545
1800,405450
1801,405452
1802,406348
1803,406344
1804,407257
1805,407251
1806,408151
1807,408151
1808,409060
1809,409062
1810,409962
1811,409958
1812,410875
1813,410869
1814,411773
1815,411773
1816,412686
1817,412688
1818,413592
1819,413588
1820,414509
1821,414503
1822,415411
1823,415411
1824,416328
1825,416330
1826,417238
1827,417234
1828,418159
1829,418153
1830,419065
1831,419065
1832,419986
1833,419988
1834,420900
1835,420896
1836,421825
1837,421819
1838,422735
1839,422735
1840,423660
1841,423662
1842,424578
1843,424574
1844,425507
1845,425501
1846,426421
1847,426421
1848,427350
1849,427352
1850,428272
1851,428268
1852,429205
1853,429199
1854,430123
1855,430123
1856,431056
1857,431058
1858,431982
1859,431978
1860,432919
1861,432913
1862,433841
1863,433841
1864,434778
1865,434780
1866,435708
1867,435704
1868,436649
1869,436643
1870,437575
1871,437575
1872,438516
1873,438518
1874,439450
1875,439446
1876,440395
1877,440389
1878,441325
1879,441325
1880,442270
1881,442272
1882,443208
1883,443204
1884,444157
1885,444151
1886,445091
1887,445091
1888,446040
1889,446042
1890,446982
1891,446978
1892,447935
1893,447929
1894,448873
1895,448873
1896,449826
1897,449828
1898,450772
1899,450768
1900,451729
1901,451723
1902,452671
1903,452671
1904,453628
1905,453630
1906,454578
1907,454574
1908,455539
1909,455533
1910,456485
1911,456485
1912,457446
1913,457448
1914,458400
1915,458396
1916,459365
1917,459359
1918,460315
1919,460315
1920,461280
1921,461282
1922,462238
1923,462234
1924,463207
1925,463201
1926,464161
1927,464161
1928,465130
1929,465132
1930,466092
1931,466088
1932,467065
1933,467059
1934,468023
1935,468023
1936,468996
1937,468998
1938,469962
1939,469958
1940,470939
1941,470933
1942,471901
1943,471901
1944,472878
1945,472880
1946,473848
1947,473844
1948,474829
1949,474823
1950,475795
1951,475795
1952,476776
1953,476778
1954,477750
1955,477746
1956,478735
1957,478729
1958,479705
1959,479705
1960,480690
1961,480692
1962,481668
1963,481664
1964,482657
1965,482651
1966,483631
1967,483631
1968,484620
1969,484622
1970,485602
1971,485598
1972,486595
1973,486589
1974,487573
1975,487573
1976,488566
1977,488568
1978,489552
1979,489548
1980,490549
1981,490543
1982,491531
1983,491531
1984,492528
1985,492530
1986,493518
1987,493514
1988,494519
1989,494513
1990,495505
1991,495505
1992,496506
1993,496508
1994,497500
1995,497496
1996,498505
1997,498499
1998,499495
1999,499495
2000,500500
2001,500502
2002,501498
2003,501494
2004,502507
2005,502501
2006,503501
2007,503501
2008,504510
2009,504512
2010,505512
2011,505508
2012,506525
2013,506519
2014,507523
2015,507523
2016,508536
2017,508538
2018,509542
2019,509538
2020,510559
2021,510553
2022,511561
2023,511561
2024,512578
2025,512580
2026,513588
2027,513584
2028,514609
2029,514603
2030,515615
2031,515615
2032,516636
2033,516638
2034,517650
2035,517646
2036,518675
2037,518669
2038,519685
2039,519685
2040,520710
2041,520712
2042,521728
2043,521724
2044,522757
2045,522751
2046,523771
2047,523771
2048,524800
2049,524802
2050,525822
2051,525818
2052,526855
2053,526849
2054,527873
2055,527873
2056,528906
2057,528908
2058,529932
2059,529928
2060,530969
2061,530963
2062,531991
2063,531991
2064,533028
2065,533030
2066,534058
2067,534054
2068,535099
2069,535093
2070,536125
2071,536125
2072,537166
2073,537168
2074,538200
2075,538196
2076,539245
2077,539239
2078,540275
2079,540275
2080,541320
2081,541322
2082,542358
2083,542354
2084,543407
2085,543401
2086,544441
2087,544441
2088,545490
2089,545492
2090,546532
2091,546528
2092,547585
2093,547579
2094,548623
2095,548623
2096,549676
2097,549678
2098,550722
2099,550718
2100,551779
2101,551773
2102,552821
2103,552821
2104,553878
2105,553880
2106,554928
2107,554924
2108,555989
2109,555983
2110,557035
2111,557035
2112,558096
2113,558098
2114,559150
2115,559146
2116,560215
2117,560209
2118,561265
2119,561265
2120,562330
2121,562332
2122,563388
2123,563384
2124,564457
2125,564451
2126,565511
2127,565511
2128,566580
2129,566582
2130,567642
2131,567638
2132,568715
2133,568709
2134,569773
2135,569773
2136,570846
2137,570848
2138,571912
2139,571908
2140,572989
2141,572983
2142,574051
2143,574051
2144,575128
2145,575130
2146,576198
2147,576194
2148,577279
2149,577273
2150,578345
2151,578345
2152,579426
2153,579428
2154,580500
2155,580496
2156,581585
2157,581579
2158,582655
2159,582655
2160,583740
2161,583742
2162,584818
2163,584814
2164,585907
2165,585901
2166,586981
2167,586981
2168,588070
2169,588072
2170,589152
2171,589148
2172,590245
2173,590239
2174,591323
2175,591323
2176,592416
2177,592418
2178,593502
2179,593498
2180,594599
2181,594593
2182,595681
2183,595681
2184,596778
2185,596780
2186,597868
2187,597864
2188,598969
2189,598963
2190,600055
2191,600055
2192,601156
2193,601158
2194,602250
2195,602246
2196,603355
2197,603349
2198,604445
2199,604445
2200,605550
2201,605552
2202,606648
2203,606644
2204,607757
2205,607751
2206,608851
2207,608851
2208,609960
2209,609962
2210,611062
2211,611058
2212,612175
2213,612169
2214,613273
2215,613273
2216,614386
2217,614388
2218,615492
2219,615488
2220,616609
2221,616603
2222,617711
2223,617711
2224,618828
2225,618830
2226,619938
2227,619934
2228,621059
2229,621053
2230,622165
2231,622165
2232,623286
2233,623288
2234,624400
2235,624396
2236,625525
2237,625519
2238,626635
2239,626635
2240,627760
2241,627762
2242,628878
2243,628874
2244,630007
2245,630001
2246,631121
2247,631121
2248,632250
2249,632252
2250,633372
2251,633368
2252,634505
2253,634499
2254,635623
2255,635623
2256,636756
2257,636758
2258,637882
2259,637878
2260,639019
2261,639013
2262,640141
2263,640141
2264,641278
2265,641280
2266,642408
2267,642404
2268,643549
2269,643543
2270,644675
2271,644675
2272,645816
2273,645818
2274,646950
2275,646946
2276,648095
2277,648089
2278,649225
2279,649225
2280,650370
2281,650372
2282,651508
2283,651504
2284,652657
2285,652651
2286,653791
2287,653791
2288,654940
2289,654942
2290,656082
2291,656078
2292,657235
2293,657229
2294,658373
2295,658373
2296,659526
2297,659528
2298,660672
2299,660668
2300,661829
2301,661823
2302,662971
2303,662971
2304,664128
2305,664130
2306,665278
2307,665274
2308,666439
2309,666433
2310,667585
2311,667585
2312,668746
2313,668748
2314,669900
2315,669896
2316,671065
2317,671059
2318,672215
2319,672215
2320,673380
2321,673382
2322,674538
2323,674534
2324,675707
2325,675701
2326,676861
2327,676861
2328,678030
2329,678032
2330,679192
2331,679188
2332,680365
2333,680359
2334,681523
2335,681523
2336,682696
2337,682698
2338,683862
2339,683858
2340,685039
2341,685033
2342,686201
2343,686201
2344,687378
2345,687380
2346,688548
2347,688544
2348,689729
2349,689723
2350,690895
2351,690895
2352,692076
2353,692078
2354,693250
2355,693246
2356,694435
2357,694429
2358,695605
2359,695605
2360,696790
2361,696792
2362,697968
2363,697964
2364,699157
2365,699151
2366,700331
2367,700331
2368,701520
2369,701522
2370,702702
2371,702698
2372,703895
2373,703889
2374,705073
2375,705073
2376,706266
2377,706268
2378,707452
2379,707448
2380,708649
2381,708643
2382,709831
2383,709831
2384,711028
2385,711030
2386,712218
2387,712214
2388,713419
2389,713413
2390,714605
2391,714605
2392,715806
2393,715808
2394,717000
2395,716996
2396,718205
2397,718199
2398,719395
2399,719395
2400,720600
2401,720602
2402,721798
2403,721794
2404,723007
2405,723001
2406,724201
2407,724201
2408,725410
2409,725412
2410,726612
2411,726608
2412,727825
2413,727819
2414,729023
2415,729023
2416,730236
2417,730238
2418,731442
2419,731438
2420,732659
2421,732653
2422,733861
2423,733861
2424,735078
2425,735080
2426,736288
2427,736284
2428,737509
2429,737503
2430,738715
2431,738715
2432,739936
2433,739938
2434,741150
2435,741146
2436,742375
2437,742369
2438,743585
2439,743585
2440,744810
2441,744812
2442,746028
2443,746024
2444,747257
2445,747251
2446,748471
2447,748471
2448,749700
2449,749702
2450,750922
2451,750918
2452,752155
2453,752149
2454,753373
2455,753373
2456,754606
2457,754608
2458,755832
2459,755828
2460,757069
2461,757063
2462,758291
2463,758291
2464,759528
2465,759530
2466,760758
2467,760754
2468,761999
2469,761993
2470,763225
2471,763225
2472,764466
2473,764468
2474,765700
2475,765696
2476,766945
2477,766939
2478,768175
2479,768175
2480,769420
2481,769422
2482,770658
2483,770654
2484,771907
2485,771901
2486,773141
2487,773141
2488,774390
2489,774392
2490,775632
2491,775628
2492,776885
2493,776879
2494,778123
2495,778123
2496,779376
2497,779378
2498,780622
2499,780618
2500,781879
2501,781873
2502,783121
2503,783121
2504,784378
2505,784380
2506,785628
2507,785624
2508,786889
2509,786883
2510,788135
2511,788135
2512,789396
2513,789398
2514,790650
